,1Y: Inc: Median Income Past 12m,1Y: Ed: % w/ BA,1Y: Hsg: Median Gross Rent,1Y: Hsg: Median House Val,5Y: Inc: Median Income Past 12m,5Y: Ed: % w/ BA,5Y: Hsg: Median Gross Rent,5Y: Hsg: Median House Val,1Y CHG: Inc: Median Income Past 12m,5Y CHG: Inc: Median Income Past 12m,1Y CHG > Median Inc: Median Income Past 12m,5Y CHG > Median Inc: Median Income Past 12m,1Y CHG > 75th Inc: Median Income Past 12m,5Y CHG > 75th Inc: Median Income Past 12m,1Y CHG: Ed: % w/ BA,5Y CHG: Ed: % w/ BA,1Y CHG > Median Ed: % w/ BA,5Y CHG > Median Ed: % w/ BA,1Y CHG > 75th Ed: % w/ BA,5Y CHG > 75th Ed: % w/ BA,1Y CHG: Hsg: Median Gross Rent,5Y CHG: Hsg: Median Gross Rent,1Y CHG > Median Hsg: Median Gross Rent,5Y CHG > Median Hsg: Median Gross Rent,1Y CHG > 75th Hsg: Median Gross Rent,5Y CHG > 75th Hsg: Median Gross Rent,1Y CHG: Hsg: Median House Val,5Y CHG: Hsg: Median House Val,1Y CHG > Median Hsg: Median House Val,5Y CHG > Median Hsg: Median House Val,1Y CHG > 75th Hsg: Median House Val,5Y CHG > 75th Hsg: Median House Val,Gentrified 1Y Median,Gentrified 1Y 75th,Gentrified 5Y Median,Gentrified 5Y 75th
0,48353,0.40915008368978983,1106,570400,54362,0.40387845472591233,1219,641200,865.0,6874.0,False,True,False,False,-0.013206529653947974,-0.01847815861782548,False,False,False,False,5.0,118.0,False,False,False,False,-8900.0,61900.0,False,False,False,False,False,False,False,False
1,55855,0.3386613386613387,1496,467700,52926,0.4073754954333965,1608,528100,4032.0,1103.0,True,False,True,False,-0.0038753308813705423,0.06483882589068729,False,True,False,True,-25.0,87.0,False,False,False,False,27900.0,88300.0,True,True,True,False,False,False,False,False
2,24546,0.36325167037861916,865,292200,31480,0.4241922927209031,1087,366100,800.0,7734.0,False,True,False,False,0.02587384766207046,0.08681447000435438,True,True,True,True,36.0,258.0,False,True,False,False,-8100.0,65800.0,False,False,False,False,False,False,True,False
3,49099,0.3855109961190168,1590,338300,76111,0.39923896499238964,1734,447100,9190.0,36202.0,True,True,True,True,-0.022487099572485236,-0.008759130699112383,False,False,False,False,68.0,212.0,True,False,False,False,21200.0,130000.0,True,True,False,True,False,False,False,False
4,43903,0.4247834077185613,1122,379900,50853,0.381498657554308,1304,426500,-2212.0,4738.0,False,False,False,False,0.008505171791705846,-0.03477957837254747,True,False,False,False,15.0,197.0,False,False,False,False,4800.0,51400.0,False,False,False,False,False,False,False,False
5,20596,0.15145544111061351,752,153000,23059,0.20497082670303857,892,202800,-360.0,2103.0,False,False,False,False,0.005301594956767353,0.058816980549192405,True,True,False,True,8.0,148.0,False,False,False,False,4100.0,53900.0,False,False,False,False,False,False,False,False
6,22573,0.2122799664710813,898,144200,27457,0.23085113045656666,998,159600,-1090.0,3794.0,False,False,False,False,-0.0027004370707970626,0.0158707269146883,False,False,False,False,23.0,123.0,False,False,False,False,3500.0,18900.0,False,False,False,False,False,False,False,False
7,4950,0.33408499566348654,1088,292500,6234,0.39722933293178736,1140,432800,-230.0,1054.0,False,False,False,False,-0.02255475695633824,0.04058958031196258,False,True,False,False,87.0,139.0,True,False,True,False,-7500.0,132800.0,False,True,False,True,False,False,False,False
8,42216,0.37829036635006785,962,307800,46193,0.3756496149270553,1150,367600,690.0,4667.0,False,False,False,False,0.003777250635338958,0.0011364992123263917,False,False,False,False,24.0,212.0,False,False,False,False,5500.0,65300.0,False,False,False,False,False,False,False,False
9,31481,0.2635986258230747,901,168600,37237,0.3130183220829315,1046,188100,521.0,6277.0,False,True,False,False,-0.014055254640796822,0.035364441619059994,False,True,False,False,14.0,159.0,False,False,False,False,1400.0,20900.0,False,False,False,False,False,False,False,False
10,38315,0.32292445774121165,1146,215500,41366,0.37247171751799796,1219,290200,-875.0,2176.0,False,False,False,False,0.015813432746055678,0.06536069252284199,True,True,True,True,123.0,196.0,True,False,True,False,2900.0,77600.0,False,True,False,False,False,False,False,False
11,41970,0.34524061903752384,1012,303100,40307,0.3413614075569657,1222,330500,-1554.0,-3217.0,False,False,False,False,-0.007484329020650993,-0.011363540501209135,False,False,False,False,23.0,233.0,False,True,False,False,7800.0,35200.0,False,False,False,False,False,False,False,False
12,21382,0.14052809922639217,826,134900,23498,0.13782150386507377,933,150700,265.0,2381.0,False,False,False,False,0.0005635415997184978,-0.0021430537615999,False,False,False,False,31.0,138.0,False,False,False,False,900.0,16700.0,False,False,False,False,False,False,False,False
13,19182,0.20976740815882908,766,175400,25681,0.23904210785520807,990,251000,1172.0,7671.0,True,True,False,False,-0.0053333624398668456,0.023941337256512152,False,True,False,False,71.0,295.0,True,True,True,True,7900.0,83500.0,False,True,False,False,False,False,True,False
14,30018,0.24849719816607233,990,166200,31596,0.26512780386019824,1140,204500,1426.0,3004.0,True,False,False,False,0.010189790469154747,0.026820396163280663,True,True,False,False,32.0,182.0,False,False,False,False,6400.0,44700.0,False,False,False,False,False,False,False,False
15,24096,0.0963035019455253,1041,100600,23850,0.07345923785200618,1061,115600,208.0,-38.0,False,False,False,False,-0.009942221835141304,-0.03278648592866042,False,False,False,False,-31.0,-11.0,False,False,False,False,-2300.0,12700.0,False,False,False,False,False,False,False,False
16,31044,0.4261723009814613,930,265100,32302,0.38929658134956147,1170,313300,-383.0,875.0,False,False,False,False,-0.0032516145567530463,-0.040127334188652886,False,False,False,False,43.0,283.0,True,True,False,False,13900.0,62100.0,True,False,False,False,False,False,False,False
17,36062,0.24494371633959736,1128,163900,37243,0.2620559823533886,1209,180800,1141.0,2322.0,True,False,False,False,0.0005414673753045829,0.017653733389095844,False,False,False,False,-15.0,66.0,False,False,False,False,900.0,17800.0,False,False,False,False,False,False,False,False
18,45839,0.4339443312966735,1183,621900,55650,0.4404701718907988,1362,735000,999.0,10810.0,False,True,False,True,0.007179830947267485,0.013705671541392794,True,False,False,False,90.0,269.0,True,True,True,False,28100.0,141200.0,True,True,True,True,False,False,False,False
19,16911,0.10891377053947943,870,121000,20676,0.14389976888456393,970,178100,-57.0,3708.0,False,False,False,False,0.003092105101012224,0.03807810344609673,False,True,False,False,40.0,140.0,False,False,False,False,-700.0,56400.0,False,False,False,False,False,False,False,False
20,38649,0.3209086345381526,1050,349900,46394,0.4277549154092364,1092,378200,-792.0,6953.0,False,True,False,False,-0.006977688730053444,0.09986859214103033,False,True,False,True,13.0,55.0,False,False,False,False,1800.0,30100.0,False,False,False,False,False,False,False,False
21,31489,0.35063022331826277,940,338200,36698,0.4063258232235702,1167,421800,1063.0,6272.0,False,True,False,False,0.004245396527640832,0.05994099643294826,False,True,False,True,45.0,272.0,True,True,False,False,8100.0,91700.0,False,True,False,False,False,False,True,False
22,26423,0.1313953488372093,1189,114400,25846,0.12495230827928272,1307,123300,-806.0,-1383.0,False,False,False,False,0.00961057193432216,0.0031675313763955826,True,False,False,False,-8.0,110.0,False,False,False,False,1500.0,10400.0,False,False,False,False,False,False,False,False
23,62640,0.43818931619833124,2001,350500,66937,0.43930312475025973,2316,394600,2369.0,6666.0,True,True,True,False,0.004131711347396427,0.005245519899324924,False,False,False,False,0.0,315.0,False,True,False,True,1500.0,45600.0,False,False,False,False,False,False,False,False
24,22275,0.09330985915492958,639,54400,21232,0.08771929824561403,963,80600,5400.0,4357.0,True,False,True,False,0.010270989896979055,0.004680428987663507,True,False,False,False,-30.0,294.0,False,True,False,False,10200.0,36400.0,False,False,False,False,False,False,False,False
25,46322,0.36747027097277274,1018,243200,51285,0.40794534703484703,1188,286400,-3812.0,1151.0,False,False,False,False,0.022611435141472624,0.06308651120354691,True,True,True,True,41.0,211.0,False,False,False,False,-2500.0,40700.0,False,False,False,False,False,False,False,False
26,48549,0.38399539435808866,1185,324500,53773,0.3855516293678838,2023,370800,-3658.0,1566.0,False,False,False,False,0.006019552913266335,0.007575787923061461,True,False,False,False,46.0,884.0,True,True,False,True,-500.0,45800.0,False,False,False,False,False,False,False,False
27,29183,0.2024041585445094,1061,163000,32007,0.23315289872126774,1309,177600,-1542.0,1282.0,False,False,False,False,-0.0036314735000912424,0.027117266676667084,False,True,False,False,13.0,261.0,False,True,False,False,-7700.0,6900.0,False,False,False,False,False,False,False,False
28,43758,0.385782917392968,1150,233900,45983,0.39667440641150475,1307,275600,-167.0,2058.0,False,False,False,False,-0.0011677919951039173,0.009723697023432842,False,False,False,False,57.0,214.0,True,False,False,False,4000.0,45700.0,False,False,False,False,False,False,False,False
29,31655,0.30728761881987204,895,253300,39526,0.3587598974015836,1082,321200,726.0,8597.0,False,True,False,False,0.019228727852636185,0.07070100643434774,True,True,True,True,17.0,204.0,False,False,False,False,15000.0,82900.0,True,True,False,False,False,False,True,False
30,20929,0.09473597155026259,946,108100,23797,0.12027168611582788,1067,111400,-257.0,2611.0,False,False,False,False,0.0033879355330369565,0.028923650098602247,False,True,False,False,48.0,169.0,True,False,False,False,-700.0,2600.0,False,False,False,False,False,False,False,False
31,34495,0.2866371354743448,1095,185500,36659,0.2935115402731983,1240,221000,-1275.0,889.0,False,False,False,False,0.0001517061764765848,0.007026110975330124,False,False,False,False,9.0,154.0,False,False,False,False,3700.0,39200.0,False,False,False,False,False,False,False,False
32,41052,0.37790697674418605,888,342300,47421,0.42828018057375855,1157,454300,1086.0,7455.0,True,True,False,False,0.011497322034162594,0.06187052586373509,True,True,False,True,5.0,274.0,False,True,False,False,11700.0,123700.0,False,True,False,True,False,False,True,False
33,30665,0.15379530681943374,1333,141300,31533,0.17662716812639534,1251,152600,307.0,1175.0,False,False,False,False,0.0357945995224869,0.0586264608294485,True,True,True,True,29.0,-53.0,False,False,False,False,-2200.0,9100.0,False,False,False,False,False,False,False,False
34,36012,0.3267506404782237,1008,192300,39324,0.34121411854611455,1100,218600,-182.0,3130.0,False,False,False,False,6.257380029389692e-05,0.01452605186818473,False,False,False,False,-4.0,88.0,False,False,False,False,5000.0,31300.0,False,False,False,False,False,False,False,False
35,22610,0.07975460122699386,442,111000,15593,0.05721393034825871,848,121200,-2167.0,-9184.0,False,False,False,False,0.004203709306742021,-0.018336961571993132,False,False,False,False,-746.0,-340.0,False,False,False,False,5100.0,15300.0,False,False,False,False,False,False,False,False
36,22689,0.19324034334763948,817,176500,25491,0.24174139292849509,889,231300,-322.0,2480.0,False,False,False,False,0.014629170411961767,0.06313021999281737,True,True,True,True,2.0,74.0,False,False,False,False,8200.0,63000.0,False,False,False,False,False,False,False,False
37,19371,0.07265707265707266,962,105700,21866,0.08798084350378495,1038,111500,-741.0,1754.0,False,False,False,False,0.017106494751867034,0.03243026559857932,True,True,True,False,23.0,99.0,False,False,False,False,-600.0,5200.0,False,False,False,False,False,False,False,False
38,35960,0.3602863336189948,1050,198500,41456,0.3696083406375421,1192,226300,-766.0,4730.0,False,False,False,False,0.01285149704472921,0.022173504063276506,True,True,False,False,61.0,203.0,True,False,False,False,1200.0,29000.0,False,False,False,False,False,False,False,False
39,44920,0.38942415415639703,1016,436800,47975,0.3935670762161622,1186,509600,-1964.0,1091.0,False,False,False,False,-0.010364346984583661,-0.006221424924818475,False,False,False,False,47.0,217.0,True,False,False,False,7100.0,79900.0,False,True,False,False,False,False,False,False
40,41753,0.33973847871152923,1311,321700,45810,0.3529454598412583,1495,352300,792.0,4849.0,False,False,False,False,-0.001432064575060732,0.011774916554668335,False,False,False,False,14.0,198.0,False,False,False,False,-800.0,29800.0,False,False,False,False,False,False,False,False
41,16835,0.14662227214377407,835,120200,21119,0.20744860128075499,951,141300,131.0,4415.0,False,False,False,False,0.01643438070327302,0.07726070984025393,True,True,True,True,24.0,140.0,False,False,False,False,3200.0,24300.0,False,False,False,False,False,False,False,False
42,60667,0.42353504200786984,1221,619900,63265,0.4350679078284755,1449,749000,-67.0,2531.0,False,False,False,False,-0.0010182161036671467,0.010514649716938496,False,False,False,False,16.0,244.0,False,True,False,False,9100.0,138200.0,False,True,False,True,False,False,False,False
43,31266,0.2730444569499156,969,167600,32112,0.2189948006932409,1121,169300,-773.0,73.0,False,False,False,False,0.005348935947362798,-0.048700720309311885,True,False,False,False,44.0,196.0,True,False,False,False,3300.0,5000.0,False,False,False,False,False,False,False,False
44,64483,0.4586324585147699,1688,388600,66980,0.4432537749634681,1489,484100,436.0,2933.0,False,False,False,False,-0.029108016777572576,-0.04448670032887442,False,False,False,False,115.0,-84.0,True,False,True,False,13300.0,108800.0,False,True,False,False,False,False,False,False
45,5377,0.35975407111997343,1088,307200,6659,0.41810899728222,1198,417800,427.0,1709.0,False,False,False,False,0.02566907545648689,0.08402400161873347,True,True,True,True,0.0,110.0,False,False,False,False,14700.0,125300.0,True,True,False,True,False,False,False,False
46,42107,0.3775629271545258,984,312300,47779,0.3637654759331872,1203,389900,-109.0,5563.0,False,False,False,False,-0.0007274391955420789,-0.014524890416880654,False,False,False,False,22.0,241.0,False,True,False,False,4500.0,82100.0,False,True,False,False,False,False,False,False
47,32646,0.27268220128904314,940,170500,37411,0.3236411263916176,1093,205500,1165.0,5930.0,True,True,False,False,0.009083575465968441,0.06004250056854288,True,True,False,True,39.0,192.0,False,False,False,False,1900.0,36900.0,False,False,False,False,False,False,False,False
48,40358,0.3496218731820826,1236,228900,47207,0.3721935805754199,1425,313700,2043.0,8892.0,True,True,False,True,0.026697415440870953,0.04926912283420826,True,True,True,False,90.0,279.0,True,True,True,False,13400.0,98200.0,True,True,False,False,True,False,True,False
