year,1 year,5 years,zipcode,Dem: Median Age,Dem: % <18,Dem: Pop,Dem: Pop Density,Div: % NH White,Div: % Black,Div: % Latino,Div: Diversity  Score,Div: % Born in US,Ed: % Less than HS,Ed: % w/ Grad,Comp: % Married,Comp: % Fam HHs,Hsg: % Paying >20% Income on Housing,Hsg: % Paying >30% Income on Housing,Hsg: % Paying >40% Income on Housing,Hsg: Median House Costs,Inc: Income >40K,Inc: Income >60K,Inc: Income >100K,Inc: PC Income,Inc: Gini Index,Mob: % Same House (1y),Mob: % From Out of State (1y),Occ: % in Labor Force,Occ: % in mgmt/bus/science/arts,Occ: % in serv/construct/prod,Trns: % w/ 3+ Vehicles,Trns: % Walk/Bike to Work,Trns: % Public Trans to Work,Hsg: % Owner Occupied,Hsg: % Renter Occupied,Unt: % w/ 1,Unt: % w/ 5+,Unt: % w/ 50+,Unt: % w/ 3+bdrm,Unt: % w/ 1bdrm,Y: % built pre-1970,Y: % built pre-1940,Y: median yr built,com_permit_per_cap,res_permit_per_cap,assault_crime_per_cap,criminal_activity_crime_per_cap,identity_theft_crime_per_cap,narcotics_crime_per_cap,public_intoxication_crime_per_cap,runaway_child_crime_per_cap,theft_crime_per_cap,warrent_arrest_crime_per_cap,1Y: Inc: Median Income Past 12m,1Y: Ed: % w/ BA,1Y: Hsg: Median Gross Rent,1Y: Hsg: Median House Val,5Y: Inc: Median Income Past 12m,5Y: Ed: % w/ BA,5Y: Hsg: Median Gross Rent,5Y: Hsg: Median House Val,1Y CHG: Inc: Median Income Past 12m,5Y CHG: Inc: Median Income Past 12m,1Y CHG > Median Inc: Median Income Past 12m,5Y CHG > Median Inc: Median Income Past 12m,1Y CHG > 75th Inc: Median Income Past 12m,5Y CHG > 75th Inc: Median Income Past 12m,1Y CHG: Ed: % w/ BA,5Y CHG: Ed: % w/ BA,1Y CHG > Median Ed: % w/ BA,5Y CHG > Median Ed: % w/ BA,1Y CHG > 75th Ed: % w/ BA,5Y CHG > 75th Ed: % w/ BA,1Y CHG: Hsg: Median Gross Rent,5Y CHG: Hsg: Median Gross Rent,1Y CHG > Median Hsg: Median Gross Rent,5Y CHG > Median Hsg: Median Gross Rent,1Y CHG > 75th Hsg: Median Gross Rent,5Y CHG > 75th Hsg: Median Gross Rent,1Y CHG: Hsg: Median House Val,5Y CHG: Hsg: Median House Val,1Y CHG > Median Hsg: Median House Val,5Y CHG > Median Hsg: Median House Val,1Y CHG > 75th Hsg: Median House Val,5Y CHG > 75th Hsg: Median House Val,Gentrified 1Y Median,Gentrified 1Y 75th,Gentrified 5Y Median,Gentrified 5Y 75th
2016,2017,2021,78705,20.9,0.02526686,32414,12101.58409,0.734589992,0.0636761893,0.8222373049,,0.8655827729,0.03372985996,0.2699894594,0.06055553808,0.1403635488,0.7955585464,0.6936742934,0.5562584118,1161,0.2644757433,0.165282292,0.07608041411,12075,0.6971,0.4460976892,0.07315865994,0.4326060263,1.878881988,3.247625137,0.2385737439,0.3245437803,0.05081198728,0.1055736126,0.8944263874,0.1743210863,0.7450079872,0.3411541534,0.210163738,0.3675119808,0.3139976038,0.1236022364,1985,0.01835626581,0.01215524156,0.002344665885,0.01141482076,0.0003085086691,0.001480841612,0.002961683223,0.0001234034676,0.01619670513,0.002282964151,6659,0.4181089973,1198,417800,,,,,425,,FALSE,FALSE,FALSE,FALSE,0.02087966435,,TRUE,FALSE,TRUE,FALSE,58,,TRUE,FALSE,FALSE,FALSE,-15000,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2017,2018,2022,78705,21,0.02681783825,33075,12348.36471,0.7203930461,0.07095993953,0.8293877551,,0.8629478458,0.0357602632,0.2490344729,0.06582762663,0.1434886499,0.7786096257,0.6572192513,0.5172459893,1210,0.2902031063,0.1851851852,0.08267622461,12956,0.6857,0.4821498984,0.07400891747,0.4377161561,1.794700261,3.213553432,0.2302556077,0.3309445205,0.05394959337,0.1063321386,0.8936678614,0.1808243034,0.7412925697,0.3380417957,0.226006192,0.3700657895,0.3226586687,0.1269349845,1984,0.02461073318,0.009493575208,0.003749055178,0.009040060469,0.0003023431595,0.001662887377,0.003446712018,0.0001209372638,0.01133786848,0.001753590325,6952,0.4199636516,1238,444700,,,,,293,,FALSE,FALSE,FALSE,FALSE,0.001854654332,,FALSE,FALSE,FALSE,FALSE,40,,FALSE,FALSE,FALSE,FALSE,26900,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,2019,2023,78705,21,0.02397784847,33948,12674.29434,0.715358784,0.07113821138,0.8229939908,,0.8678861789,0.03816580456,0.2745701104,0.06794456443,0.1497838533,0.7700143659,0.6250489748,0.4988899047,1247,0.3216497254,0.2205865171,0.09931066713,14074,0.6752,0.4859785467,0.07609113206,0.4516855282,1.896571858,3.584619234,0.1926486702,0.3385420561,0.05300934579,0.1053861432,0.8946138568,0.1775912478,0.7405451287,0.3608412713,0.2295576724,0.3635763463,0.3157596907,0.1342072998,1984,0.0178802875,0.01028042889,0.002916224814,0.008984328974,0.0002651113468,0.001796865795,0.002120890774,0.0001472840815,0.0119300106,0.0006775067751,7491,0.4326250857,1313,431300,,,,,539,,FALSE,FALSE,FALSE,FALSE,0.01266143406,,TRUE,FALSE,FALSE,FALSE,75,,TRUE,FALSE,TRUE,FALSE,-13400,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2011,2012,2016,78717,33.5,0.3024508484,22278,1394.529438,0.7177484514,0.0529670527,0.8745399048,,0.8150641889,0.02732659463,0.2200766818,0.6601244036,0.7501208313,0.5961746662,0.2959220498,0.1270299531,1596,0.8789270179,0.7342919285,0.4473175447,39760,0.3437,0.7650927025,0.06927573294,0.7902442063,1.28495667,2.341179409,0.1637401977,0.005114217525,0.02105352881,0.6651764137,0.3348235863,0.6926589793,0.2906724512,0.03950222628,0.6976823838,0.1584655783,0.006393423907,0.001255851125,2002,0.01045874854,0.02428404704,0.001795493312,0.00754107191,0.0003590986624,0.0004937606607,0.001256845318,0.000224436664,0.007855283239,0.0009875213215,46322,0.367470271,1018,243200,51285,0.407945347,1188,286400,-3812,1151,FALSE,FALSE,FALSE,FALSE,0.02261143514,0.0630865112,TRUE,TRUE,TRUE,TRUE,41,211,FALSE,FALSE,FALSE,FALSE,-2500,40700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2012,2013,2017,78717,33.9,0.2969720167,23514,1471.898968,0.7157012843,0.04363357999,0.8614017181,,0.8190865017,0.02066411073,0.2059912925,0.6415019087,0.7445195896,0.6102841678,0.3227334235,0.1370094723,1624,0.8711520522,0.7287779851,0.4527751866,38702,0.3364,0.7397902158,0.08894334107,0.7893934061,1.350425865,2.045831161,0.1477226762,0.01027424966,0.02637327077,0.6553171642,0.3446828358,0.6770547569,0.3093383079,0.04125973883,0.6755184901,0.170306156,0.006145067486,0.001426533524,2002,0.01645828017,0.03193841966,0.00140341924,0.006676873352,0.0006379178362,0.0004678064132,0.001658586374,0.000170111423,0.006932040487,0.0007655014034,47405,0.3566788861,1023,247200,52786,0.3774112385,1250,319800,1083,6464,TRUE,TRUE,FALSE,FALSE,-0.01079138487,0.009940967495,FALSE,FALSE,FALSE,FALSE,5,232,FALSE,TRUE,FALSE,FALSE,4000,76600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2013,2014,2018,78717,33.6,0.3066932238,24099,1508.518042,0.7396987427,0.04004315532,0.8681273082,,0.8309473422,0.02283105023,0.2040645701,0.6414514145,0.7422237697,0.6827846365,0.3484224966,0.1371742112,1593,0.8696610956,0.7011374188,0.4643686165,38401,0.3462,0.7568703252,0.07235902177,0.775593965,1.355895281,2.093229488,0.1598254686,0.00638332256,0.02723012282,0.6615598886,0.3384401114,0.685,0.3072826087,0.05532608696,0.685,0.1630434783,0.005760869565,0.001847826087,2002,0.02398439769,0.05772023735,0.001742810905,0.006846757127,0.0006639279638,0.0005809369683,0.0018258019,0.0003734594796,0.007012739118,0.0006639279638,48232,0.3740558686,1068,253400,54055,0.374246205,1338,347900,827,6650,FALSE,TRUE,FALSE,FALSE,0.0173769825,0.01756731893,TRUE,FALSE,TRUE,FALSE,45,315,TRUE,TRUE,FALSE,TRUE,6200,100700,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2014,2015,2019,78717,34.3,0.3040468793,25427,1591.646468,0.7336296063,0.0299681441,0.8697054312,,0.8110276478,0.02343843664,0.2211365544,0.6341450531,0.7473088447,0.716900948,0.3530565544,0.1526642694,1665,0.8643879703,0.7069137721,0.496615248,40670,0.3598,0.7370093755,0.08426028921,0.7548076923,1.430767244,1.29387017,0.1655882124,0.007796055196,0.02408981056,0.6605260237,0.3394739763,0.6800457523,0.3100759072,0.05698242695,0.6818134553,0.1569096392,0.005407091609,0,2003,0.01726511189,0.06225665631,0.00165178747,0.006410508515,0.000393282731,0.0003146261848,0.0008652220081,0.0001573130924,0.006410508515,0.0004326110041,48171,0.3815289232,1103,273200,53841,0.372550023,1382,369200,-61,5609,FALSE,FALSE,FALSE,FALSE,0.007473054602,-0.001505845572,TRUE,FALSE,FALSE,FALSE,35,314,FALSE,TRUE,FALSE,TRUE,19800,115800,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,2016,2020,78717,34.9,0.2950675054,26072,1632.021344,0.7111077017,0.03451979135,0.8651810371,,0.8017029764,0.02286950927,0.2168801544,0.601983288,0.7300679685,0.70187244,0.3540081919,0.1167349327,1570,0.8730175855,0.6992124285,0.5037220844,41582,0.371,0.7402713178,0.09147286822,0.7426708399,1.476721224,1.470436335,0.189702911,0.01391903016,0.02506922098,0.6312439314,0.3687560686,0.6736075495,0.3136731973,0.05980100523,0.6743255719,0.1780695456,0.001230895476,0,2003,0.01166001841,0.06666155262,0.00134243633,0.006213562442,0.001150659712,0.0008054617981,0.001610923596,0.0001534212949,0.006098496471,0.0002301319423,51285,0.407945347,1188,286400,,,,,3114,,TRUE,FALSE,TRUE,FALSE,0.02641642383,,TRUE,FALSE,TRUE,FALSE,85,,TRUE,FALSE,TRUE,FALSE,13200,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2016,2017,2021,78717,35.1,0.303605033,27101,1696.433356,0.706505295,0.03044168112,0.8614073281,,0.8013357441,0.01745220736,0.2120672829,0.6249628529,0.713921089,0.7104644327,0.3621399177,0.1346266902,1603,0.8750398809,0.7307242369,0.5291928108,42516,0.3727,0.7812266268,0.06847419596,0.7427932279,1.37706236,1.579348434,0.2186781609,0.01451149425,0.01566091954,0.6382005743,0.3617994257,0.6850464489,0.3011687144,0.05973429228,0.6779542503,0.1674158426,0.002996703626,0,2003,0.008007084609,0.07785690565,0.001549758312,0.007638094535,0.00114386923,0.0007748791558,0.0009962732003,0.0004058890816,0.007232205454,0.0005903841187,52786,0.3774112385,1250,319800,,,,,1501,,TRUE,FALSE,FALSE,FALSE,-0.03053410857,,FALSE,FALSE,FALSE,FALSE,62,,TRUE,FALSE,FALSE,FALSE,33400,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2017,2018,2022,78717,34.7,0.3057196369,27764,1737.934973,0.6588027662,0.03951159775,0.8624477741,,0.7761489699,0.0184512161,0.2357841767,0.624154916,0.7092220191,0.7240208877,0.3744125326,0.1373368146,1598,0.8630916108,0.711456429,0.5297582775,45258,0.403,0.8165959626,0.05789204213,0.7343586681,1.379404828,1.703333102,0.2311220889,0.008186309104,0.01616090332,0.611009547,0.388990453,0.6612564445,0.3158296735,0.06511361466,0.6648844758,0.172236013,0.003055184266,0,2004,0.007671805215,0.09631177064,0.001476732459,0.008104019594,0.0008644287567,0.0009724823512,0.001116553811,0.0002161071892,0.007995965999,0.0003961965135,54055,0.374246205,1338,347900,,,,,1269,,TRUE,FALSE,FALSE,FALSE,-0.003165033436,,FALSE,FALSE,FALSE,FALSE,88,,TRUE,FALSE,TRUE,FALSE,28100,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,2019,2023,78717,34.7,0.3076973989,30218,1891.547292,0.6028856973,0.04427824475,0.8549870938,,0.7576609968,0.02297775005,0.2608650447,0.6054951906,0.7231081473,0.6999288931,0.4155013036,0.1433989097,1684,0.8674011791,0.7311297961,0.5490480332,45879,0.4,0.824923829,0.05095925269,0.7357643502,1.369002826,1.585511463,0.2416558018,0.01016949153,0.01460234681,0.5922489611,0.4077510389,0.6326213947,0.3387185104,0.06334428624,0.6466776196,0.1796276013,0.003468419131,0,2004,0.01032497187,0.06228075981,0.001787014362,0.007048778874,0.0005625785955,0.0006949500298,0.0008935071812,0.0002316500099,0.006916407439,9.93E-05,53841,0.372550023,1382,369200,,,,,-214,,FALSE,FALSE,FALSE,FALSE,-0.001696182004,,FALSE,FALSE,FALSE,FALSE,44,,TRUE,FALSE,FALSE,FALSE,21300,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2011,2012,2016,78719,38.5,0.3321653819,1427,51.66323102,0.6475122635,0.002803083392,0.4232655922,,0.7953749124,0.3305351522,0.1080797482,0.7868217054,0.825607064,0.4285714286,0.1836734694,0.1836734694,1005,0.4812362031,0.408388521,0.1501103753,23095,0.4431,0.8843728101,0.004204625088,0.7217573222,1.051554828,-54554.37365,0.2941176471,0,0,0.8918322296,0.1081677704,0.646875,0,0,0.928125,0,0.178125,0.01875,1992,0.06096706377,0,0.007007708479,0.01892081289,0.0007007708479,0.01261387526,0.02032235459,0.0007007708479,0.07288016819,0.06096706377,22610,0.07975460123,442,111000,15593,0.05721393035,848,121200,-2167,-9184,FALSE,FALSE,FALSE,FALSE,0.004203709307,-0.01833696157,FALSE,FALSE,FALSE,FALSE,-746,-340,FALSE,FALSE,FALSE,FALSE,5100,15300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2012,2013,2017,78719,38.3,0.3197437391,1717,62.16241602,0.6878276063,0.02795573675,0.373907979,,0.8153756552,0.4014022787,0.07449605609,0.5904907975,0.8795454545,0.4534883721,0.3372093023,0.2441860465,890,0.4613636364,0.4227272727,0.2272727273,21788,0.49,0.8520675597,0.01106581246,0.6167076167,1.208955894,2.098667385,0.3240589198,0,0,0.8045454545,0.1954545455,0.5144596651,0,0,0.8736681887,0,0.1613394216,0.02739726027,1993,0.04076878276,0.0005824111823,0.01281304601,0.02038439138,0.0005824111823,0.01397786838,0.02679091439,0,0.06057076296,0.04892253931,22029,0.06725663717,439,112500,18818,0.05263157895,859,129700,-581,-3792,FALSE,FALSE,FALSE,FALSE,-0.01249796406,-0.02712302228,FALSE,FALSE,FALSE,FALSE,-3,417,FALSE,TRUE,FALSE,TRUE,1500,18700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2013,2014,2018,78719,36.1,0.3218785796,1746,63.21233452,0.773768614,0.03150057274,0.3367697595,,0.8533791523,0.4646017699,0.04247787611,0.5063009637,0.8831775701,0.38,0.22,0.16,745,0.3621495327,0.3060747664,0.214953271,19582,0.4861,0.8470790378,0.01317296678,0.6193497224,1.568493795,2.614234675,0.3920972644,0.004559270517,0,0.7663551402,0.2336448598,0.4314381271,0.005016722408,0,0.897993311,0.005016722408,0.1889632107,0.03010033445,1991,0.0538373425,0.004581901489,0.005727376861,0.02405498282,0,0.01947308133,0.02348224513,0,0.05040091638,0.04238258877,18953,0.05203252033,441,112200,17738,0.04468864469,840,131800,-3076,-4291,FALSE,FALSE,FALSE,FALSE,-0.01522411684,-0.02256799248,FALSE,FALSE,FALSE,FALSE,2,401,FALSE,TRUE,FALSE,TRUE,-300,19300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2014,2015,2019,78719,40.4,0.2877697842,1807,65.42078377,0.8566685113,0.032097399,0.2910902048,,0.8527946873,0.3975609756,0.02926829268,0.454738331,0.8743961353,0.4285714286,0.3626373626,0.2637362637,680,0.4347826087,0.2922705314,0.1835748792,16961,0.4735,0.8561151079,0.008301051467,0.5129342203,2.114233672,2.96653656,0.511627907,0.006201550388,0,0.7801932367,0.2198067633,0.4584070796,0.007079646018,0,0.814159292,0.01946902655,0.1504424779,0.01238938053,1987,0.07028223575,0.001106806862,0.007747648035,0.02656336469,0,0.005534034311,0.02158273381,0,0.04482567792,0.03099059214,19472,0.06970260223,817,113300,20159,0.04294478528,1008,144000,519,1206,FALSE,FALSE,FALSE,FALSE,0.01767008191,-0.009087735049,TRUE,FALSE,TRUE,FALSE,376,567,TRUE,TRUE,TRUE,TRUE,1100,31800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
